1x1	39	4	51	52	57	54	24
1x1	39	40	58	54	24	18	14
1x1	4	22	23	52	44	3	43
1x1	40	34	59	44	25	35	43
1x1	40	4	37	60	42	10	29
1x1	41	11	19	18	8	55	37
1x1	41	45	4	12	52	14	53
1x1	41	55	36	9	57	23	60
1x1	42	17	10	59	54	32	53
1x1	42	30	16	52	31	47	7
1x1	43	33	56	54	19	38	22
1x1	43	47	18	38	30	26	22
1x1	43	48	60	44	34	39	41
1x1	43	51	30	20	4	41	15
1x1	43	7	12	51	58	41	25
1x1	44	18	33	32	13	17	2
1x1	44	20	45	17	19	4	48
1x1	44	28	3	46	49	18	32
1x1	44	30	14	33	22	37	57
1x1	46	41	12	11	44	50	58
1x1	47	14	27	5	56	36	11
1x1	47	22	18	41	43	48	46
1x1	47	24	22	28	7	60	44
1x1	47	45	12	43	50	34	18
1x1	47	59	35	16	23	29	25
1x1	47	8	2	19	34	30	33
1x1	48	32	59	2	11	22	25
1x1	48	58	28	37	3	10	12
1x1	49	18	6	59	54	40	52
1x1	49	36	10	50	14	58	4
1x1	49	46	48	19	2	36	7
1x1	49	52	27	58	22	30	17
1x1	49	58	56	60	55	31	40
1x1	49	9	31	25	23	52	14
1x1	5	38	49	21	58	24	47
1x1	5	60	8	26	29	41	19
1x1	50	29	27	16	42	32	46
1x1	50	29	56	51	57	8	41
1x1	50	30	10	43	41	22	6
1x1	50	51	34	56	58	38	11
1x1	50	59	34	13	53	16	56
1x1	51	17	57	24	59	15	50
1x1	51	19	35	29	17	11	5
1x1	51	31	7	59	16	4	46
1x1	51	41	3	38	44	11	52
1x1	51	9	3	24	45	35	27
1x1	52	33	26	49	30	46	13
1x1	52	39	41	2	40	49	59
1x1	52	41	26	19	18	15	42
1x1	53	25	55	26	33	23	5
1x1	53	32	37	44	25	59	22
1x1	55	11	16	6	27	53	45
1x1	55	36	46	23	13	18	24
1x1	55	37	15	56	46	48	21
1x1	55	41	18	32	48	3	53
1x1	56	33	27	20	21	8	9
1x1	57	26	14	25	16	10	33
1x1	58	31	44	54	6	46	32
1x1	58	46	54	13	30	9	38
1x1	59	30	36	17	24	31	40
1x1	59	9	7	33	21	2	4
1x1	6	17	22	20	4	54	14
1x1	60	12	30	7	47	24	54
1x1	60	22	53	47	12	8	59
1x1	60	24	16	25	20	17	10
1x1	60	42	57	55	48	41	28
1x1	60	5	19	46	3	10	18
1x1	60	57	22	40	7	37	15
1x1	7	44	34	28	38	16	15
1x1	8	10	41	53	22	55	6
1x1	8	20	29	36	55	19	48
1x1	8	4	14	42	39	43	37
1x1	8	54	21	26	20	58	37
1x1	9	56	51	18	21	31	59
1x10	1	14	40	47	11	4	8
1x10	1	14	46	51	36	25	9
1x10	1	53	46	22	17	51	31
1x10	1	6	39	53	27	36	8
1x10	1	7	27	14	13	24	54
1x10	11	29	26	45	48	46	42
1x10	11	32	8	2	15	27	54
1x10	11	53	14	13	38	41	48
1x10	12	29	33	57	27	39	4
1x10	12	45	48	4	8	17	41
1x10	12	59	44	6	29	48	49
1x10	13	2	18	23	57	39	17
1x10	13	22	26	11	29	42	4
1x10	13	55	7	6	9	15	41
1x10	13	60	1	6	59	12	35
1x10	14	41	6	5	38	25	27
1x10	14	49	25	40	23	37	43
1x10	15	53	48	13	59	41	12
1x10	15	55	16	2	42	45	19
1x10	16	53	50	59	13	20	29
1x10	16	53	57	54	18	4	33
1x10	16	8	29	42	22	37	13
1x10	17	14	57	47	33	31	6
1x10	17	20	36	3	26	1	43
1x10	17	3	60	34	41	5	27
1x10	19	44	18	36	27	34	25
1x10	19	7	44	51	2	36	40
1x10	2	12	16	25	8	41	18
1x10	2	31	16	19	33	4	30
1x10	2	52	35	39	32	12	27
1x10	2	6	3	59	41	45	57
1x10	20	24	43	18	39	45	7
1x10	20	7	40	33	12	14	25
1x10	21	1	49	53	32	41	18
1x10	21	13	19	8	7	54	38
1x10	21	20	33	3	2	57	30
1x10	21	28	6	33	35	38	31
1x10	21	32	8	23	2	41	26
1x10	21	33	53	4	12	60	46
1x10	21	48	43	49	47	3	5
1x10	22	24	42	30	13	9	34
1x10	22	34	47	32	28	6	24
1x10	23	17	34	53	43	50	1
1x10	23	30	42	18	44	53	14
1x10	23	7	17	56	59	46	5
1x10	24	23	13	46	21	15	29
1x10	24	42	56	35	58	55	17
1x10	24	7	31	36	3	60	48
1x10	25	19	1	45	7	41	29
1x10	25	26	42	39	52	31	19
1x10	25	26	7	23	15	32	24
1x10	25	46	1	39	51	35	23
1x10	25	8	26	46	37	1	60
1x10	26	13	28	34	42	41	22
1x10	26	16	14	36	15	38	3
1x10	26	19	54	56	7	25	52
1x10	26	33	55	52	40	2	37
1x10	26	39	57	1	50	60	44
1x10	26	50	42	23	22	2	47
1x10	28	26	42	19	53	36	58
1x10	28	35	18	23	14	49	41
1x10	28	44	37	6	54	26	21
1x10	29	11	20	56	59	57	21
1x10	29	18	45	42	3	9	27
1x10	29	25	39	43	56	17	48
1x10	3	23	44	36	16	56	35
1x10	3	6	30	29	42	35	34
1x10	3	60	33	56	41	51	27
1x10	30	1	18	7	21	17	24
1x10	30	26	45	13	59	23	2
1x10	30	9	33	25	1	51	59
1x10	31	35	26	50	46	45	49
1x10	31	42	6	18	11	29	57
1x10	32	25	59	60	34	23	58
1x10	33	28	29	53	5	18	25
1x10	33	32	1	28	34	4	25
1x10	33	37	26	20	19	6	51
1x10	33	52	5	19	56	22	18
1x10	34	24	25	12	36	11	31
1x10	34	24	36	57	16	49	17
1x10	34	29	42	13	15	55	48
1x10	34	29	57	22	59	1	7
1x10	34	45	38	20	16	57	36
1x10	34	57	44	60	53	24	48
1x10	35	19	12	27	47	22	33
1x10	35	33	1	60	4	2	39
1x10	36	27	37	18	53	57	33
1x10	36	32	54	52	12	57	37
1x10	36	45	4	15	2	24	29
1x10	37	26	4	57	40	36	49
1x10	37	43	13	57	12	48	25
1x10	38	11	3	48	19	45	2
1x10	38	35	41	33	4	48	32
1x10	38	45	57	41	19	4	34
1x10	39	21	31	22	42	3	58
1x10	39	35	40	54	50	33	17
1x10	39	36	42	18	53	56	58
1x10	39	44	49	48	4	47	24
1x10	4	21	55	59	27	32	56
1x10	4	23	3	50	34	5	37
1x10	40	1	39	36	9	12	41
1x10	40	54	41	51	58	56	50
1x10	40	57	53	48	9	6	41
1x10	40	7	6	26	54	38	5
1x10	41	23	59	45	24	27	22
1x10	41	31	53	30	38	51	35
1x10	41	34	37	43	4	17	25
1x10	41	6	35	39	47	7	48
1x10	41	8	55	48	28	25	31
1x10	42	4	23	38	19	11	5
1x10	42	52	50	6	31	36	7
1x10	42	57	19	40	50	13	56
1x10	43	13	8	36	31	28	39
1x10	43	53	9	6	52	4	41
1x10	44	13	59	25	18	51	34
1x10	44	22	18	49	14	51	5
1x10	44	23	45	39	12	51	55
1x10	44	6	26	4	22	42	43
1x10	45	11	40	18	25	1	27
1x10	45	26	56	21	58	59	14
1x10	45	35	25	13	40	8	49
1x10	46	29	22	17	4	43	48
1x10	47	20	15	60	1	5	38
1x10	47	3	4	49	57	55	33
1x10	48	55	35	52	20	58	41
1x10	49	54	40	51	25	24	45
1x10	50	18	44	33	17	51	27
1x10	50	24	27	53	15	19	20
1x10	50	24	34	13	36	40	39
1x10	51	2	8	16	19	20	22
1x10	51	50	56	20	1	54	21
1x10	52	23	40	21	27	17	2
1x10	52	35	27	16	31	12	57
1x10	52	37	22	8	46	23	15
1x10	52	45	43	3	17	48	32
1x10	52	51	24	29	50	17	20
1x10	52	55	48	32	45	31	58
1x10	53	24	46	19	59	55	57
1x10	53	33	35	47	14	52	27
1x10	53	38	34	11	31	40	27
1x10	53	4	21	1	36	58	57
1x10	53	5	14	8	11	26	30
1x10	53	6	12	34	24	35	38
1x10	54	18	5	15	60	16	42
1x10	54	59	44	51	25	18	23
1x10	55	38	54	47	20	50	48
1x10	55	46	4	56	13	40	34
1x10	56	12	38	42	28	4	17
1x10	56	14	48	36	23	27	53
1x10	56	23	51	13	19	49	14
1x10	56	36	60	35	37	11	17
1x10	56	38	58	46	14	21	60
1x10	56	39	18	38	16	15	54
1x10	56	46	45	22	19	29	5
1x10	56	60	4	48	49	19	52
1x10	57	1	17	51	59	33	13
1x10	57	24	28	30	44	53	1
1x10	57	24	58	39	49	2	29
1x10	57	32	59	1	8	6	5
1x10	57	52	49	27	28	26	37
1x10	57	54	14	19	29	4	23
1x10	58	38	1	47	42	39	60
1x10	59	22	21	36	28	18	6
1x10	59	42	20	26	44	28	17
1x10	6	9	22	28	47	59	4
1x10	60	30	5	53	54	14	18
1x10	60	56	43	49	12	25	27
1x10	7	46	3	19	41	59	13
1x10	7	46	50	57	13	58	24
1x10	8	12	11	1	34	24	40
1x10	8	23	31	48	49	22	59
1x10	8	46	27	3	14	5	31
1x10	9	48	45	44	20	4	18
1x10	9	58	4	56	38	37	54
1x11	1	29	50	8	5	16	20
1x11	1	36	22	54	57	52	3
1x11	10	60	31	50	30	45	58
1x11	12	21	23	46	2	41	52
1x11	12	28	55	48	19	4	24
1x11	13	33	8	30	38	4	49
1x11	13	39	54	24	16	47	53
1x11	13	60	3	2	8	16	40
1x11	13	7	55	41	54	19	1
1x11	14	23	38	6	59	26	27
1x11	14	23	41	37	3	44	50
1x11	14	24	28	27	26	59	60
1x11	14	25	18	47	33	48	34
1x11	14	33	32	26	57	54	18
1x11	14	39	33	19	2	35	23
1x11	14	39	56	25	17	4	5
1x11	14	39	59	4	34	44	55
1x11	14	41	25	20	23	32	7
1x11	14	6	38	26	46	27	42
1x11	15	1	45	30	36	3	59
1x11	15	32	16	55	27	20	10
1x11	15	49	23	44	54	57	35
1x11	16	10	25	40	21	4	37
1x11	16	44	31	5	42	9	18
1x11	16	6	22	42	9	3	1
1x11	17	26	51	1	59	42	49
1x11	17	38	24	25	41	58	8
1x11	17	57	59	27	32	34	33
1x11	18	24	12	57	46	13	4
1x11	18	29	26	56	48	8	4
1x11	19	44	12	49	47	24	1
1x11	19	59	31	54	29	30	21
1x11	2	18	13	8	14	15	58
1x11	2	21	6	43	51	26	7
1x11	2	31	21	6	43	60	38
1x11	20	18	38	50	37	56	59
1x11	20	34	16	5	8	44	46
1x11	21	20	15	4	8	19	47
1x11	21	35	60	56	49	17	52
1x11	21	37	9	6	32	22	10
1x11	21	41	23	27	52	5	24
1x11	21	48	49	3	8	47	59
1x11	21	8	25	46	29	42	12
1x11	22	17	4	6	37	53	21
1x11	22	33	28	56	5	2	47
1x11	22	6	59	51	53	8	27
1x11	23	1	32	17	42	50	12
1x11	23	21	56	29	24	33	36
1x11	23	37	12	1	18	27	47
1x11	23	39	51	38	30	9	57
1x11	24	55	32	43	37	9	1
1x11	25	1	7	49	44	35	52
1x11	25	10	28	6	35	15	36
1x11	25	16	21	41	40	46	3
1x11	25	17	41	48	18	45	27
1x11	25	22	55	60	2	50	20
1x11	25	26	50	58	18	22	43
1x11	25	56	23	53	50	60	38
1x11	26	16	38	37	47	40	31
1x11	26	25	12	9	49	19	51
1x11	26	29	15	47	60	34	5
1x11	26	43	7	28	1	50	31
1x11	26	46	2	48	60	15	44
1x11	27	23	32	28	52	34	30
1x11	27	4	23	41	49	36	5
1x11	28	21	27	7	20	60	22
1x11	28	37	5	49	50	12	6
1x11	28	7	33	43	25	55	1
1x11	29	26	23	43	32	18	37
1x11	29	33	55	37	53	43	23
1x11	29	45	24	20	38	51	10
1x11	29	47	32	13	52	56	35
1x11	3	14	9	57	2	47	35
1x11	3	39	44	53	22	19	6
1x11	30	1	17	20	32	5	47
1x11	30	21	1	45	12	47	27
1x11	31	33	41	56	39	12	54
1x11	31	46	1	30	8	23	9
1x11	31	5	33	48	25	60	55
1x11	32	23	19	1	30	18	54
1x11	32	26	24	7	6	22	46
1x11	32	26	57	27	36	46	54
1x11	32	42	26	22	44	24	52
1x11	32	44	36	4	41	12	31
1x11	32	51	17	52	16	1	50
1x11	33	15	27	32	10	30	19
1x11	35	20	36	7	15	43	24
1x11	35	33	22	37	17	53	45
1x11	35	8	22	53	19	54	39
1x11	36	16	23	32	39	58	34
1x11	36	44	8	5	32	3	26
1x11	36	54	28	1	40	16	38
1x11	37	17	44	25	23	55	48
1x11	37	30	26	27	4	16	24
1x11	37	33	7	21	45	12	30
1x11	37	49	43	36	50	2	41
1x11	38	28	4	3	37	1	54
1x11	38	32	43	33	34	53	13
1x11	38	49	60	46	41	47	5
1x11	38	58	27	57	56	8	12
1x11	39	12	23	40	43	20	34
1x11	39	31	14	45	33	58	48
1x11	39	58	40	52	18	29	38
1x11	4	8	7	21	55	36	2
1x11	40	17	33	28	18	58	3
1x11	40	18	8	2	52	20	36
1x11	40	21	3	15	13	34	2
1x11	40	44	31	50	19	20	41
1x11	41	29	58	30	32	53	26
1x11	41	34	57	35	59	18	15
1x11	41	54	56	2	9	6	35
1x11	42	16	46	38	50	28	12
1x11	42	33	34	2	35	15	25
1x11	42	47	24	34	46	26	56
1x11	43	19	50	41	15	59	3
1x11	43	30	28	9	41	38	23
1x11	43	30	38	55	3	9	15
1x11	43	4	25	24	10	14	52
1x11	44	35	32	39	25	10	29
1x11	44	39	41	26	27	45	48
1x11	44	48	47	56	16	54	15
1x11	46	3	36	17	23	37	29
1x11	47	57	31	59	36	18	43
1x11	47	59	41	40	56	22	53
1x11	47	8	48	31	60	35	55
1x11	48	2	18	54	16	17	56
1x11	48	28	15	57	51	59	34
1x11	48	40	58	7	5	49	59
1x11	48	60	55	51	35	30	16
1x11	49	23	42	5	47	21	50
1x11	49	43	12	33	10	45	56
1x11	49	6	58	32	57	46	10
1x11	5	23	38	31	13	56	48
1x11	5	27	33	58	20	2	48
1x11	5	33	43	40	46	52	42
1x11	5	49	58	1	55	14	24
1x11	5	55	3	48	36	16	39
1x11	5	6	37	9	12	44	49
1x11	5	9	8	21	2	7	12
1x11	50	33	45	20	8	41	59
1x11	51	10	6	12	24	3	28
1x11	51	14	34	26	6	15	39
1x11	51	31	29	4	8	47	59
1x11	51	32	27	46	12	34	1
1x11	51	48	54	25	30	2	53
1x11	51	7	35	23	57	13	27
1x11	52	18	19	23	40	31	32
1x11	52	43	41	6	47	14	8
1x11	52	59	56	23	19	17	49
1x11	53	18	51	57	45	43	48
1x11	54	19	21	60	17	46	12
1x11	54	28	10	24	20	59	18
1x11	54	49	26	28	37	38	50
1x11	54	5	49	14	22	43	57
1x11	55	17	4	31	30	23	53
1x11	55	2	22	25	58	38	49
1x11	55	2	24	18	48	33	38
1x11	55	37	19	51	32	21	27
1x11	55	47	18	58	33	22	24
1x11	55	56	4	23	59	29	43
1x11	55	6	32	15	8	46	56
1x11	56	10	8	43	38	9	17
1x11	56	18	50	31	27	17	51
1x11	56	41	29	38	28	55	13
1x11	56	43	16	32	47	3	24
1x11	56	44	28	52	60	15	24
1x11	56	60	58	23	8	54	39
1x11	57	10	8	29	18	54	14
1x11	57	25	3	7	16	38	27
1x11	57	34	31	41	54	33	49
1x11	58	12	31	25	26	8	29
1x11	59	26	45	5	38	12	46
1x11	59	40	54	35	27	8	37
1x11	6	34	17	16	13	5	49
1x11	6	46	33	15	32	21	7
1x11	6	60	14	48	55	47	49
1x11	60	1	12	48	41	39	15
1x11	60	26	46	53	40	54	48
1x11	7	13	9	58	10	25	51
1x11	7	22	15	42	27	56	39
1x11	7	41	3	4	31	20	6
1x11	8	2	24	56	26	4	14
1x11	8	35	59	1	21	36	28
1x11	8	52	36	7	49	57	17
1x11	9	13	33	55	19	35	32
1x11	9	28	6	44	19	39	47
1x12	1	36	4	57	33	49	50
1x12	1	49	41	5	27	21	42
1x12	1	51	16	55	28	36	45
1x12	1	52	7	21	33	16	50
1x12	1	56	50	36	11	10	51
1x12	1	60	7	24	48	40	15
1x12	10	30	43	35	60	40	46
1x12	11	13	59	29	58	24	27
1x12	11	28	17	19	29	24	59
1x12	11	28	39	58	41	50	42
1x12	11	30	24	41	6	3	51
1x12	11	34	43	28	58	55	20
1x12	11	49	9	29	47	23	5
1x12	11	6	20	59	19	57	8
1x12	11	8	4	48	26	16	24
1x12	13	15	55	18	58	25	31
1x12	13	16	2	49	10	27	37
1x12	13	26	48	54	47	21	4
1x12	13	30	39	17	27	41	21
1x12	13	40	35	42	21	33	52
1x12	13	47	6	21	28	23	10
1x12	13	50	60	17	11	45	22
1x12	14	57	25	27	8	33	28
1x12	15	24	4	47	16	42	59
1x12	15	56	25	52	27	16	19
1x12	15	9	55	1	38	52	53
1x12	16	47	11	42	13	38	46
1x12	16	6	7	13	29	55	50
1x12	17	2	31	53	23	4	54
1x12	18	29	26	55	37	31	22
1x12	18	31	15	45	16	20	48
1x12	18	48	52	40	45	33	43
1x12	18	7	47	11	20	37	52
1x12	19	21	25	34	36	60	27
1x12	19	46	27	33	37	28	47
1x12	2	36	42	48	40	18	59
1x12	2	43	48	11	21	10	18
1x12	2	47	38	20	60	39	58
1x12	20	24	39	29	47	52	46
1x12	20	45	13	10	2	47	37
1x12	21	1	50	20	8	31	37
1x12	21	2	28	54	36	46	57
1x12	21	43	26	10	29	50	32
1x12	21	46	25	60	16	17	20
1x12	21	52	39	48	47	33	40
1x12	22	57	47	10	31	21	24
1x12	23	24	17	2	4	36	11
1x12	23	27	24	59	58	10	33
1x12	23	45	50	22	20	4	31
1x12	24	2	53	8	1	35	26
1x12	24	20	52	13	48	51	30
1x12	25	11	16	55	60	8	37
1x12	25	26	28	59	1	14	19
1x12	25	46	21	40	39	9	54
1x12	26	22	31	58	7	56	34
1x12	26	24	27	22	58	2	14
1x12	26	33	13	46	55	52	45
1x12	26	43	58	60	50	35	13
1x12	27	51	22	15	60	14	52
1x12	27	52	50	41	22	3	1
1x12	28	13	16	9	40	50	57
1x12	28	50	42	52	54	2	34
1x12	29	16	57	10	6	47	36
1x12	29	21	25	58	32	2	30
1x12	29	35	6	43	7	28	19
1x12	29	42	49	13	55	20	31
1x12	29	48	4	15	25	42	23
1x12	29	52	50	21	13	56	43
1x12	3	31	60	38	39	46	18
1x12	3	33	34	13	16	21	23
1x12	30	29	46	2	55	44	38
1x12	30	40	42	32	37	14	1
1x12	30	56	15	36	37	58	11
1x12	31	25	2	21	44	30	15
1x12	31	40	1	36	43	29	4
1x12	32	21	4	42	8	47	15
1x12	32	24	44	56	53	27	3
1x12	32	57	15	14	37	35	52
1x12	33	32	34	18	49	10	20
1x12	33	35	25	7	9	45	13
1x12	33	47	14	17	25	4	20
1x12	34	35	32	17	51	38	18
1x12	34	36	59	57	45	35	56
1x12	34	49	43	33	26	3	51
1x12	35	20	28	59	30	18	53
1x12	35	49	34	11	44	57	27
1x12	35	59	2	18	42	26	24
1x12	36	45	39	5	49	7	41
1x12	36	46	41	15	56	18	9
1x12	37	41	14	6	42	22	26
1x12	38	3	47	21	15	5	56
1x12	38	55	11	3	28	50	54
1x12	38	9	56	34	16	33	24
1x12	39	27	51	3	56	6	25
1x12	39	43	52	16	59	30	44
1x12	39	58	36	50	9	25	35
1x12	4	19	60	30	43	9	5
1x12	4	46	1	52	27	9	43
1x12	40	1	59	21	39	2	58
1x12	41	37	30	45	9	49	42
1x12	41	47	32	46	13	60	40
1x12	42	4	43	16	59	39	7
1x12	42	6	44	2	7	41	39
1x12	45	16	38	19	29	60	44
1x12	45	48	31	26	21	39	23
1x12	45	58	56	53	31	4	50
1x12	46	19	4	30	9	33	57
1x12	46	38	5	28	9	29	56
1x12	46	50	55	42	29	33	6
1x12	46	6	1	23	32	48	17
1x12	46	8	33	53	47	41	11
1x12	47	26	29	20	41	55	16
1x12	47	48	45	16	30	34	44
1x12	47	5	32	55	52	56	4
1x12	48	11	3	15	5	31	4
1x12	48	37	11	52	2	8	14
1x12	49	15	28	56	37	51	41
1x12	49	27	24	58	10	48	35
1x12	49	33	14	50	48	8	16
1x12	5	33	4	14	9	42	26
1x12	5	38	59	39	58	44	7
1x12	5	41	17	3	32	39	21
1x12	5	56	60	26	9	31	13
1x12	50	28	18	23	36	16	58
1x12	50	35	14	31	47	1	21
1x12	51	22	18	14	31	27	43
1x12	51	34	30	2	6	25	39
1x12	53	11	46	39	7	18	6
1x12	53	13	30	59	46	17	40
1x12	53	40	31	20	33	56	28
1x12	53	50	2	45	51	36	34
1x12	53	58	55	40	9	30	47
1x12	54	17	37	18	3	16	28
1x12	54	22	27	18	31	8	7
1x12	54	29	24	57	8	18	44
1x12	54	30	44	32	10	57	56
1x12	54	37	40	24	11	31	28
1x12	54	42	4	56	57	26	9
1x12	54	47	2	50	41	21	29
1x12	55	14	43	39	31	27	9
1x12	55	2	23	24	56	11	41
1x12	55	49	50	42	11	46	53
1x12	55	7	26	52	54	22	18
1x12	56	1	59	25	24	8	52
1x12	57	16	33	5	4	40	23
1x12	58	24	3	39	19	9	14
1x12	58	40	23	47	24	56	14
1x12	58	9	25	30	15	24	2
1x12	59	10	28	44	42	47	43
1x12	59	15	48	55	51	30	9
1x12	59	17	50	10	11	4	32
1x12	59	43	54	37	32	20	25
1x12	6	15	47	30	17	19	33
1x12	6	20	33	38	44	24	7
1x12	6	26	47	39	5	59	57
1x12	6	30	56	32	41	38	8
1x12	6	32	22	18	34	57	3
1x12	60	14	38	35	18	24	23
1x12	60	38	51	26	37	49	39
1x12	60	39	33	46	34	53	21
1x12	60	53	45	36	18	13	42
1x12	60	56	44	38	36	55	20
1x12	7	1	53	22	30	46	16
1x12	7	1	55	50	59	3	32
1x12	7	22	19	31	30	33	34
1x12	7	35	1	60	26	33	39
1x12	7	39	33	52	41	40	17
1x12	7	51	47	17	54	48	11
1x12	7	58	3	53	25	60	45
1x12	7	6	21	29	55	5	13
1x12	8	53	38	15	32	24	18
1x12	8	59	4	27	18	60	32
1x12	8	7	31	47	41	48	35
1x12	8	9	47	29	27	44	46
1x13	1	49	36	56	37	57	46
1x13	1	50	56	23	47	21	60
1x13	1	53	20	37	9	35	48
1x13	10	28	35	39	52	59	56
1x13	10	3	35	14	48	22	9
1x13	10	53	30	37	39	15	25
1x13	11	28	35	16	26	4	48
1x13	11	36	17	49	38	40	26
1x13	14	1	56	6	15	42	52
1x13	14	11	6	8	47	10	32
1x13	14	16	34	4	44	37	26
1x13	14	16	42	18	2	57	5
1x13	14	29	30	32	45	42	60
1x13	14	5	38	25	48	16	43
1x13	15	53	9	3	25	51	30
1x13	16	2	52	24	41	20	18
1x13	16	24	53	6	15	41	32
1x13	16	26	45	29	49	40	5
1x13	16	36	47	29	43	31	35
1x13	16	47	46	48	28	7	41
1x13	17	50	4	37	3	57	1
1x13	17	6	29	43	9	28	8
1x13	17	9	42	19	24	15	5
1x13	18	16	47	32	28	35	36
1x13	18	38	9	35	15	33	7
1x13	18	55	1	40	3	43	32
1x13	18	9	58	23	5	2	25
1x13	19	7	17	35	29	11	39
1x13	2	21	46	38	40	25	28
1x13	2	27	17	14	53	51	48
1x13	2	3	21	10	19	32	48
1x13	2	40	52	31	51	49	3
1x13	2	52	55	39	31	45	54
1x13	20	23	16	59	35	11	31
1x13	20	30	53	45	15	16	24
1x13	20	6	1	31	48	57	58
1x13	21	46	42	18	23	54	22
1x13	21	6	8	37	24	40	3
1x13	22	15	29	11	27	32	16
1x13	22	20	46	21	52	45	8
1x13	22	33	14	8	18	24	44
1x13	22	51	42	17	12	4	41
1x13	23	48	17	30	18	40	6
1x13	23	53	34	29	22	31	46
1x13	23	9	49	41	45	24	15
1x13	24	35	4	52	31	34	48
1x13	24	42	19	52	32	43	1
1x13	24	51	23	44	36	48	33
1x13	25	12	21	32	47	18	15
1x13	25	36	29	6	53	40	54
1x13	25	51	60	52	47	16	30
1x13	26	38	59	32	45	28	44
1x13	26	41	56	1	25	35	50
1x13	26	44	46	41	23	60	6
1x13	26	51	52	10	50	55	30
1x13	26	60	43	1	32	35	51
1x13	27	1	2	38	39	20	54
1x13	27	21	7	31	17	3	6
1x13	27	32	39	47	9	21	4
1x13	27	42	29	11	59	3	37
1x13	27	59	24	50	56	44	42
1x13	28	20	56	29	59	39	16
1x13	28	32	44	38	10	22	12
1x13	28	37	56	1	14	16	11
1x13	28	43	41	31	21	20	4
1x13	29	10	38	7	40	34	23
1x13	29	19	38	4	45	56	33
1x13	29	25	50	45	58	39	36
1x13	29	43	42	16	34	14	57
1x13	29	57	30	3	17	53	19
1x13	29	8	36	24	38	54	47
